"phylo_name","Avg_Val_het","Avg_Val_pi","populationEstimate","IUCN_ExtentOfOccurrence_km2","genome_size","Assembly Stats Contig N50","Assembly Stats Scaffold N50","height_clean","diaspore_seed_length","bioclim_BIO1_weighted_bioclim.x","bioclim_BIO2_weighted_bioclim.x","bioclim_BIO3_weighted_bioclim.x","bioclim_BIO4_weighted_bioclim.x","bioclim_BIO5_weighted_bioclim.x","bioclim_BIO6_weighted_bioclim.x","bioclim_BIO7_weighted_bioclim.x","bioclim_BIO8_weighted_bioclim.x","bioclim_BIO9_weighted_bioclim.x","bioclim_BIO10_weighted_bioclim.x","bioclim_BIO11_weighted_bioclim.x","bioclim_BIO12_weighted_bioclim.x","bioclim_BIO13_weighted_bioclim.x","bioclim_BIO14_weighted_bioclim.x","bioclim_BIO15_weighted_bioclim.x","bioclim_BIO16_weighted_bioclim.x","bioclim_BIO17_weighted_bioclim.x","bioclim_BIO18_weighted_bioclim.x","bioclim_BIO19_weighted_bioclim.x","ssd_wood_density","centroid_x","centroid_y","scientificName","redlistCategory","redlistCriteria","realm","scopes","IUCN_AreaOfOccupancy_km2","IUCN_PopulationTrend","IUCN_HabitatSystems","status","extracted_criteria","broad_code","sexual_reproduction","diaspore_seed_type","diaspore_dispersal_type","diaspore_accessory_type","pollination_self_compat","pollination_mating_mode","pollination_vector","seed_traits_clade","seed_traits_sex","life_strat_clean","final_area_km2","area_source","centroid_method","cleaned_lifecycle","true_area_km2","log10_area","Climate_PC1","iucn_bin","abs_lat","area_numeric","phylo_binomial","join_key","ssd_new","ssd_merged","ssd_source","PC1_kj","PC2_kj","PC3_kj","PC1","PC2","BIOME","ECO_NAME","biome_name","biome_group"
"Jacaranda_mimosifolia",0.00152224,NA,NA,352259,707411631,16771632,39984690,15,NA,17.8531694424559,13.3393990975398,59.0210307096999,339.142786645054,28.5438071951003,5.47572411091932,23.0680831173745,20.794565731288,13.9423134580468,21.5919981659835,13.4050737348519,838.699078346778,141.358417551514,18.1538071923082,72.6041007984814,383.879572771431,68.0080711676927,327.222987814071,77.9687177764322,0.4934,-64.2029258999817,-22.8311621996856,"Jacaranda mimosifolia","Vulnerable","A2cd","Neotropical","Global",NA,"Decreasing","Terrestrial","VU","A2","A","Hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,NA,352259,"EOO","native_plus_maxent","Perennial",0.352259,5.54686209787907,0.652158119049105,1,22.8311621996856,352259,"Jacaranda_mimosifolia","Jacaranda mimosifolia",NA,0.4934,"original_only",0.12559585833377,1.43953943335539,-0.0187318605624326,0.12559585833377,1.43953943335539,1,"Southern Andean Yungas","Tropical Moist Broadleaf","Tropical"
"Jatropha_curcas",0.00179774609090909,0.00059743,NA,28460656.17,349238647,548190,30620755,8,NA,23.9292666632585,10.7458333971334,71.6775418807686,126.729103932795,31.3953354106932,16.1379135422251,15.2574218500678,24.4271163946068,23.0888152159588,25.3460473951465,22.2783508842486,1528.80961923897,265.739400874231,23.4756605080579,73.054920980959,707.795274333759,89.4890685760417,371.431479911106,263.285449694635,0.17,-72.7985082005525,3.99371254019174,"Jatropha curcas","Least Concern",NA,"Neotropical","Global",NA,"Stable","Terrestrial","LC","","","Hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,NA,28460656.17,"EOO","native_plus_maxent","Perennial",28.46065617,7.45424490866904,0.556122552861794,0,3.99371254019174,28460656.17,"Jatropha_curcas","Jatropha curcas",NA,0.17,"original_only",3.96916293021324,0.420475308147691,-0.318431543955872,3.96916293021324,0.420475308147691,7,"Llanos","Tropical Grasslands & Savannas","Tropical"
"Juglans_californica",0.00470804,NA,NA,28852,551065703,30178554,36519750,10.35072,NA,15.754547707381,13.942327432878,52.8154343238645,475.81489699627,30.5634280446051,3.85172606150175,26.7117022550529,10.8723436262701,21.272532975463,22.0330898649104,10.4866562107666,475.578539384997,96.7813920743708,1.14527532818658,93.8624208539852,271.166635019665,8.33398542520876,16.5396849783268,258.008445599166,NA,-118.565909054366,34.4850808978348,"Juglans californica","Near Threatened","B2b(iii)","Nearctic","Global","1200-2000","Decreasing","Terrestrial","NT","B2","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28852,"EOO","native_plus_maxent","Perennial",0.028852,4.46017592351803,2.6622290480481,1,34.4850808978348,28852,"Juglans_californica","Juglans californica",NA,NA,"missing",-1.02014779539734,3.30726046411667,-0.833750558972023,-1.02014779539734,3.30726046411667,12,"California montane chaparral and woodlands","Mediterranean Shrublands","Mediterranean"
"Juglans_hindsii",0.00111489414545455,0.001183603,NA,175000,574034188,29029751,36317588,14.03533333,NA,14.9003089998464,14.0973741059965,50.679362104236,528.843908979127,30.7809676834102,2.49756004331139,28.2834077923958,9.35987556211972,21.0887435907105,21.586425608221,8.79853239519458,596.391216111834,117.134268589118,1.97773929152301,88.5835342506611,318.057848815272,11.6261076185661,18.142576934485,309.816979925156,0.511,-120.337020290408,36.6486634006832,"Juglans hindsii","Least Concern",NA,"Nearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175000,"EOO","native_plus_maxent","Perennial",0.175,5.24303804868629,2.5070725988711,0,36.6486634006832,175000,"Juglans_hindsii","Juglans hindsii",NA,0.511,"original_only",-1.23146097624383,2.9179929914689,-0.878399149690544,-1.23146097624383,2.9179929914689,8,"California Central Valley grasslands","Temperate Grasslands","Temperate"
"Juglans_nigra",0.00472782,0.005098163,NA,NA,531994817,2404239,35276180,33.3995027,NA,12.030762143824,11.9571880997102,33.126045249056,911.157609108275,30.1133802804599,-6.4590895767473,36.5724698752955,17.8653450274407,4.68660166224066,22.9163697044051,0.417762134677901,1055.46226506783,120.35915858448,55.733731354641,25.3048878987847,331.508547598153,190.516494914269,296.545445803455,213.857046159416,0.51,-86.9198070187666,38.3208669392355,"Juglans nigra","Least Concern",NA,"Nearctic","Global",NA,"Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,-2.43421613022348,0,38.3208669392355,NA,"Juglans_nigra","Juglans nigra",NA,0.51,"original_only",-2.84575706413293,-1.78745367344259,0.172769844902706,-2.84575706413293,-1.78745367344259,4,"Central U.S. hardwood forests","Temperate Broadleaf & Mixed","Temperate"
"Juglans_regia",0.00313015946902655,0.004326635,NA,NA,526400920,11526675,34698936,17.61963636,NA,11.1312753182403,11.1363738161335,33.9658817732667,804.9702440492,28.5398588360973,-4.29705401336675,32.8369128506594,7.48471989262975,17.3581214776222,20.8589620515352,1.19234479273486,596.899286857933,101.886614054115,13.206046014715,60.2273592259697,265.316520989231,50.8980869867485,89.9128617450662,200.156767718493,0.53621075,45.5392349886846,37.4707183905083,"Juglans regia","Least Concern",NA,"Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,1.14613418122781,0,37.4707183905083,NA,"Juglans_regia","Juglans regia",NA,0.53621075,"original_only",-3.24172177684178,1.13281691499128,-0.399994379932559,-3.24172177684178,1.13281691499128,98,"Lake","Lake","Other"
"Juncus_effusus",0.001321971,0.007915024,NA,NA,258276744,10907635,11091224,0.74937915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juncus effusus","Least Concern",NA,"Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic","Global",NA,"Stable","Freshwater (=Inland waters)","LC","","","bisexual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Juncus_effusus","Juncus effusus",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kandelia_obovata",0.000291390228571429,0.000345417,NA,NA,190319782,854875,10213665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kandelia obovata","Least Concern",NA,"Indomalayan","Global",NA,"Decreasing","Terrestrial; Marine","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,NA,NA,NA,NA,0,NA,NA,"Kandelia_obovata","Kandelia obovata",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khaya_senegalensis",0.0068762,NA,NA,NA,247317507,73585,8626186,30,NA,26.7823308086105,11.1771653005718,64.9552679876357,166.447446283442,36.0173269446694,18.6408787818679,17.376448157623,25.3507653123898,26.5914322718024,29.0688210268111,24.9310239916227,1141.52129239725,236.176515565023,3.47634132954393,90.0537810836395,617.356865067396,19.8232034336068,164.715010469459,508.439334430966,0.626295773769231,2.95387549823758,9.08631352635849,"Khaya senegalensis","Vulnerable","A1cd","Afrotropical","Global",NA,"Unspecified","Terrestrial","VU","A1","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,2.37379774580408,1,9.08631352635849,NA,"Khaya_senegalensis","Khaya senegalensis",NA,0.626295773769231,"original_only",4.42906821763153,2.30102758941517,-0.240149489099738,4.42906821763153,2.30102758941517,7,"West Sudanian savanna","Tropical Grasslands & Savannas","Tropical"
"Kokia_cookei",0.000694731818181818,0.000574169,NA,NA,561147504,1778426,42167205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kokia cookei","Extinct in the Wild",NA,"Oceanian","Global",NA,"Unspecified","Terrestrial","EW","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,1,NA,NA,"Kokia_cookei","Kokia cookei",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kokia_drynarioides",0.000607980722222222,NA,NA,NA,552362197,1658592,40495730,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.779411847588,21.4852936697059,"Kokia drynarioides","Critically Endangered","D","Australasian","Global",NA,"Unspecified","Terrestrial","CR","","D",NA,"seed","water","none","self compatible","mixed","bird","Angiosperm","hermaphrodite","perennial",NA,"EOO","native_only","Perennial",NA,NA,NA,1,21.4852936697059,NA,"Kokia_drynarioides","Kokia drynarioides",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kokia_kauaiensis",0.00161278777777778,0.002980082,17,26,555992597,1469000,41097820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.779411847588,21.4852936697059,"Kokia kauaiensis","Critically Endangered","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i); D","Oceanian","Global","4","Decreasing","Terrestrial","CR","B1; C2","B; C; D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"EOO","native_only","Perennial",2.6e-05,1.41497334797082,NA,1,21.4852936697059,26,"Kokia_kauaiensis","Kokia kauaiensis",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lagerstroemia_excelsa",0.00549528,NA,NA,312935.73,330164756,12931699,12931699,30,NA,14.9519552582628,7.59167244790615,26.7876389469402,762.189172794793,29.118808493307,0.703233472436659,28.4155750253461,22.3264836949181,5.35236807540395,24.0333796338622,5.20685881755917,1218.75820124792,209.18339770583,21.8201022423896,65.7271574900615,560.715897800382,77.6138110649781,527.981823972849,78.4353493221074,NA,108.35050956682,29.1369651187666,"Lagerstroemia excelsa","Least Concern",NA,"Palearctic","Global","20","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312935.73,"EOO","native_plus_maxent",NA,0.31293573,5.49545515233106,-0.209525252378245,0,29.1369651187666,312935.73,"Lagerstroemia_excelsa","Lagerstroemia excelsa",NA,NA,"missing",-0.912393816479092,-1.35042854781405,2.38081202581487,-0.912393816479092,-1.35042854781405,1,"Guizhou Plateau broadleaf and mixed forests","Tropical Moist Broadleaf","Tropical"
"Laguncularia_racemosa",0.00111676,NA,NA,NA,1105301268,2145536,3464845,16.5208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,"Laguncularia racemosa","Least Concern",NA,"Afrotropical|Nearctic|Neotropical","Global",NA,"Decreasing","Terrestrial; Marine","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Laguncularia_racemosa","Laguncularia racemosa",NA,0.61,"original_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lathyrus_linifolius",0.00258804,NA,NA,4942865,5159471692,7816247,697169871,0.275090909,NA,7.87034276130758,7.84874887447349,32.3392089177268,619.669357643656,21.510074805213,-3.05476511857167,24.5648399237796,9.74274067163251,6.44653473397119,15.7176495355538,0.597554942480478,895.62082114239,104.430166470646,46.9341862841224,25.0257250271658,292.21440909599,157.338319511846,218.533123129486,226.657996797748,NA,7.46770770305393,51.6162464280546,"Lathyrus linifolius","Least Concern",NA,"Palearctic","Global","39324","Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4942865,"EOO","native_plus_maxent","Perennial",4.942865,6.69397874913047,-1.77316294800857,0,51.6162464280546,4942865,"Lathyrus_linifolius","Lathyrus linifolius",NA,NA,"missing",-3.57556931306099,-2.20231571548443,-1.99416995559611,-3.57556931306099,-2.20231571548443,4,"Atlantic mixed forests","Temperate Broadleaf & Mixed","Temperate"
"Laurus_nobilis",0.00695879333333333,NA,NA,10850000,1463423365,651670,2690364,10.48888889,NA,12.9436232429302,9.46361665346035,35.6407981853757,631.528900723624,27.4786744639901,1.0439075418516,26.4347669202084,10.7279461874278,16.7609306396818,20.8293630570667,5.46101053616022,719.36378841104,92.3435654533524,30.7966030500285,36.6892014675916,251.881414833079,108.423976913259,130.127907864345,210.283621893546,NA,12.1973320563874,40.995288847838,"Laurus nobilis","Least Concern",NA,"Palearctic","Global",NA,"Decreasing","Terrestrial","LC","","","bisexual",NA,NA,NA,NA,NA,NA,NA,NA,NA,10850000,"EOO","native_plus_maxent","Perennial",10.85,7.03542973818455,-0.29679815318026,0,40.995288847838,10850000,"Laurus_nobilis","Laurus nobilis",NA,NA,"missing",-2.25916849498227,-0.0243159864934714,-1.34403736799712,-2.25916849498227,-0.0243159864934714,NA,NA,NA,NA
"Leersia_perrieri",0.000285552333333333,NA,NA,18071,266687832,46324,22540073,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leersia perrieri","Endangered","B2ab(iii)","Afrotropical","Global","16","Decreasing","Freshwater (=Inland waters)","EN","B2","B",NA,"seed","water","none",NA,NA,NA,"Angiosperm","hermaphrodite","perennial",18071,"EOO",NA,"Perennial",0.018071,4.25698218590157,NA,1,NA,18071,"Leersia_perrieri","Leersia perrieri",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lindera_aggregata",0.00415815,NA,NA,2781780,1485206438,13830122,132620616,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lindera aggregata","Least Concern",NA,"Indomalayan","Global","792","Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2781780,"EOO",NA,"Perennial",2.78178,6.44432278037779,NA,0,NA,2781780,"Lindera_aggregata","Lindera aggregata",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liquidambar_chinensis",0.00785225,NA,NA,180000,677909371,1982118,40484280,20,NA,17.9088320073906,8.13847295208615,33.5789091806407,635.281668115806,29.9005836269089,4.4774720191479,25.4231116056635,22.8192829476945,10.9262889791101,25.2136175626532,9.68163529725832,1483.7523079822,271.296053223041,28.3306179151305,68.5268973815288,718.23036546463,107.787978147367,602.178299717119,130.80113647746,NA,110.54858170797,25.2556683215929,"Liquidambar chinensis","Least Concern",NA,"Indomalayan","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180000,"EOO","native_plus_maxent",NA,0.18,5.25527250510331,-0.513586752588926,0,25.2556683215929,180000,"Liquidambar_chinensis","Liquidambar chinensis",NA,NA,"missing",0.809965029957426,-1.71868920067637,2.15537809158581,0.809965029957426,-1.71868920067637,1,"Jian Nan subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Liquidambar_formosana",0.00581482405172414,0.007586036,NA,3990000,718378248,1401916,40934126,24.16666667,NA,19.7934466945101,6.66523942225069,33.1828438823586,515.945069660152,29.5438597294293,8.83802502332011,20.705834679554,23.993715575924,14.712720140986,25.6138266131789,13.0572925723725,2080.91410818334,369.219890147265,47.9068598791792,67.7714212647765,990.407004683394,173.104781872038,883.827656546143,205.98771706793,0.48882375,115.750550715039,23.7829646114256,"Liquidambar formosana","Least Concern",NA,"Indomalayan|Palearctic","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990000,"EOO","native_plus_maxent","Perennial",3.99,6.60097289568675,-1.87581619736021,0,23.7829646114256,3990000,"Liquidambar_formosana","Liquidambar formosana",NA,0.48882375,"original_only",2.85771848667693,-3.86260735549409,2.23852043827275,2.85771848667693,-3.86260735549409,1,"Jian Nan subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Liquidambar_gracilipes",0.00500123333333333,NA,NA,110000,715445108,18614383,42396633,20,NA,17.8267918625422,7.90179108133856,29.1714572875945,716.00265840552,30.9401721286133,3.55257323443523,27.3875988555159,22.765202180821,10.306708525935,26.1386876917375,8.62181927908062,1572.7379460856,270.430626242523,36.0141793443804,61.4308021401907,716.317917192706,135.967615295449,608.190711233832,165.021925594697,NA,114.801477386447,26.4591880666315,"Liquidambar gracilipes","Least Concern",NA,"Indomalayan","Global",NA,"Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,"EOO","native_plus_maxent",NA,0.11,5.04139268515823,-1.10141961885849,0,26.4591880666315,110000,"Liquidambar_gracilipes","Liquidambar gracilipes",NA,NA,"missing",0.668039362074974,-2.27756826423423,2.21894838413869,0.668039362074974,-2.27756826423423,1,"Jian Nan subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Liquidambar_styraciflua",0.0034334,NA,NA,5e+06,662480891,18729232,39539173,15.51293477,NA,15.940057882022,12.4446600565867,39.8503760069378,740.314769191332,31.7403217864292,-0.463718685584737,32.2040404874671,18.4629715162657,13.6857483203147,24.7972056166239,6.51985261354396,1250.26099847908,149.028478058946,66.916306361163,25.9799203164382,406.225215487447,228.523670228778,341.654240492585,275.208021387559,0.46,-87.2011145858685,33.2439320437854,"Liquidambar styraciflua","Least Concern",NA,"Nearctic|Neotropical","Global",NA,"Stable","Terrestrial","LC","","","Hermaphrodite",NA,NA,NA,NA,NA,NA,NA,NA,NA,5e+06,"EOO","native_plus_maxent","Perennial",5,2.7041505168398,-2.81841104623251,0,33.2439320437854,506,"Liquidambar_styraciflua","Liquidambar styraciflua",NA,0.46,"original_only",-0.858148919451902,-1.85604395996659,-0.48130719413008,-0.858148919451902,-1.85604395996659,4,"Appalachian mixed mesophytic forests","Temperate Broadleaf & Mixed","Temperate"
"Liriodendron_chinense",NA,0.0062065,NA,NA,1742421816,2204006,3525943,33.75,NA,16.717875576327,8.25318879647826,31.3688730402223,696.354422564671,29.6775452842189,2.50129362831023,27.1762516460374,22.5472941112435,8.77738604101093,24.8056032910864,7.73352183042223,1367.34095187457,246.393868796824,26.8673237228184,68.4488478445921,653.356751207501,101.24338338513,571.483096454744,117.756961074069,0.46639425,110.682876433299,26.9088367812361,"Liriodendron chinense","Near Threatened",NA,"Indomalayan|Palearctic","Global",NA,"Decreasing","Terrestrial","NT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO","native_plus_maxent","Perennial",NA,NA,-0.442432666091687,1,26.9088367812361,NA,"Liriodendron_chinense","Liriodendron chinense",NA,0.46639425,"original_only",0.0882048673891015,-1.55742979288083,2.23011178443899,0.0882048673891015,-1.55742979288083,1,"Jian Nan subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Lithocarpus_litseifolius",0.00486891,NA,NA,2015621.84,963782541,79818533,79818533,15,NA,17.9194150260921,8.24463130737182,33.6704424265122,626.531755072716,29.8560865992697,4.45150096588531,25.4045856570574,22.8665109447362,10.8374137278261,25.0724088594941,9.7614414186002,1478.538529746,269.138417510926,26.7884533471685,69.2978251123929,720.797573094356,101.239263769666,622.969316134987,118.866220604038,0.44,109.129552807335,25.4952791784174,"Lithocarpus litseifolius","Least Concern",NA,"Indomalayan|Palearctic","Global","420","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015621.84,"EOO","native_plus_maxent",NA,2.01562184,6.30440905544881,-0.44033934705691,0,25.4952791784174,2015621.84,"Lithocarpus_litseifolius","Lithocarpus litseifolius",NA,0.44,"original_only",0.804714715923441,-1.6428475729941,2.24064810281463,0.804714715923441,-1.6428475729941,1,"Jian Nan subtropical evergreen forests","Tropical Moist Broadleaf","Tropical"
"Litsea_cubeba",0.004932946,0.00585816,NA,5042162,1325681069,613688,1759806,6.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,"Litsea cubeba","Least Concern",NA,"Indomalayan|Palearctic","Global","1484","Unknown","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5042162,"EOO",NA,"Perennial",5.042162,6.70261679504448,NA,0,NA,5042162,"Litsea_cubeba","Litsea cubeba",NA,0.31,"original_only",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lobelia_cardinalis",0.00236086,NA,NA,NA,394862746,5696,7414,0.196007442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lobelia cardinalis","Least Concern",NA,"Nearctic|Neotropical|Palearctic","Global",NA,"Unknown","Terrestrial; Freshwater (=Inland waters)","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EOO",NA,"Perennial",NA,NA,NA,0,NA,NA,"Lobelia_cardinalis","Lobelia cardinalis",NA,NA,"missing",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lupinus_albus",0.000744150916666667,0.001976872,NA,405181,449991378,8734267,17349171,0.825066667,NA,14.924573351293,8.41402721720924,32.7564260476011,639.252959104876,28.9403807089488,3.53855935977748,25.4018213527434,10.476354347117,22.0243673583741,22.9580665236898,7.49169489428044,705.762429976483,113.244814795585,15.3001474136938,59.9503092090633,306.324013337041,58.4149703344808,69.0562298998275,267.375722779443,NA,22.7810904396069,38.8455562498221,"Lupinus albus","Least Concern",NA,"Palearctic","Global","116","Stable","Terrestrial","LC","","","bisexual",NA,NA,NA,NA,NA,NA,NA,NA,NA,405181,"EOO","native_plus_maxent","Annual",0.405181,5.60764907195818,1.19668556423723,0,38.8455562498221,405181,"Lupinus_albus","Lupinus albus",NA,NA,"missing",-1.44240993441702,0.884372953957396,-0.838719200557595,-1.44240993441702,0.884372953957396,NA,NA,NA,NA
"Lupinus_angustifolius",0.000919532044776119,0.004477036,NA,5470931,609203021,48365,702610,0.783775,NA,13.878799950646,9.61631872430277,37.524594481884,582.420816456689,28.3094459575379,2.76425541277612,25.5451905674618,10.1564132275437,20.3830727427543,21.3290744976944,7.20179389234892,724.01957517261,100.972850317849,20.4406589350626,44.9410608111148,276.087051702135,81.8556886086889,92.0895611391537,247.432453127975,NA,4.04728328429571,40.7113076873808,"Lupinus angustifolius","Least Concern",NA,"Palearctic","Global","716","Stable","Terrestrial","LC","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5470931,"EOO","native_plus_maxent","Annual",5.470931,6.73806123744093,0.509343206282655,0,40.7113076873808,5470931,"Lupinus_angustifolius","Lupinus angustifolius",NA,NA,"missing",-1.74400511698824,0.640742449514354,-1.3714888086492,-1.74400511698824,0.640742449514354,NA,NA,NA,NA
